news;internet;politics;lrscale;obedience;health;religious;relattend;livewomarr;divorced;edu3;edu6;zamieszkanie3;rozwod_balanced
270;1;1;8;2;3;8;3;2;2;1;2;3; 
270;1;2;8;1;2;10;5;2;2;1;2;3; 
270;1;3;7;2;2; ;3;2;2;1;1;3; 
270;2;1;10;3;3;7;3;2;1;1;1;1;1
270;2;2;0;4;4;0;7;2;2;1;2;2; 
270;2;2;4;2;3;5;4;2;2;1;2;3; 
270;2;2;10;3;2;6;3;2;2;2;4;3; 
270;3;1;0;2;2;8;3;2;2;2;3;3; 
270;3;2;8;2;3;8;3;2;2;2;4;1; 
270;4;1;10;2;3;9;3;2;2;2;3;3; 
270;5;1;0;5;2;0;6;2;2;3;6;1; 
270;5;2;10;1;2;10;3;2;2;3;6;2; 
270;5;3;0;2;2;0;7;1;2;3;5;1; 
270;5;3;5;2;4;1;7;2;2;1;1;3;2
270;5;3;8;4;3;4;5;2;2;1;2;1; 
285;5;1;2;3;3;2;7;1;1;2;3;3;1
290;5;1;10;2;3;7;3;2;2;3;6;1; 
300;1;1;0;1;3;5;5;2;2;2;3;2; 
300;1;2;5;1;2;5;5;1;1;2;3;3;1
300;1;2;10;1;3; ;4;2;2;1;2;2; 
300;2;1;0;3;3; ;5;1; ;1;2;2; 
300;2;2;7;2;3;5;5;2;2;1;2;2; 
300;4;1;5;1;1;5;5;1;2;2;4;2; 
300;4;2;3;3;3;3;5; ;1;3;6;1;1
300;5;1;4;1;2;10;3;2;2;2;4;2; 
300;5;1;5;1;4;0;7;2;1;2;4;2;1
300;5;1;5;4;3;6;4; ;2;3;6;1; 
300;5;1;6;5;3;3;7; ;2;2;3;2; 
300;5;1;10;2;4;10;3;2;2;1;2;2; 
300;5;1;10;3;2;0;7;2;2;2;4;3; 
300;5;1;10;5;1;10;5;1;2;2;3;3; 
300;5;2;0;2;2;6;5;2;2;1;2;3; 
300;5;2;1;4;2;2;7;1;2;2;3;2; 
300;5;2;2;2;2;4;5;2;2;2;4;2; 
300;5;2;8;2;4; ;5;2;2;2;4;2; 
300;5;3;6;4;3;0;6;2;2;1;2;1; 
300;5;3;10;1;3;8;5;2;2;1;2;3; 
315;2;3;5;2;3;7;5; ; ;1;1;1; 
330;1;1;10;3;2;8;5;2;2;1;2; ; 
330;5;1;8;2;2;10;3;2;2;3;5;3; 
330;5;2;2;3;2;6;4; ;2;2;4;3; 
330;5;2;5;2;2;4;5;1;2;3;5;1; 
330;5;2;10;1;2; ;3;2;2;2;4;3; 
330;5;3;1;2;3;6;3;2;2;1;1;2; 
340;2;1;10;2;2;5;4; ;2;2;4;2; 
340;2;2;5;2;3;5;6;2;2;1;1;2; 
345;2;2;4;2;4;1;7;2;2;3;6;2; 
360;1;2;10;1;4;10;2;2;2;2;4;2; 
360;3;2;4;2;3;3;7;1;1;2;4;1;1
360;3;2;4;3;2;4;6;2;2;2;3;2; 
360;3;4;0;1;5;0;7;2;2;2;4;3; 
360;4;1;3;3;4;0;7;2;2;1;2;2; 
360;5;1;0;5;2;0;7;2;2;3;6;2; 
360;5;1;5;3;4;5;4;2;2;1;2;3; 
360;5;1;10;5;3;10;3;2;1;1;2;2;1
360;5;2;0;1;2;5;5; ; ; ; ; ; 
360;5;2;4;2;4;2;6;1;1; ; ;3;1
360;5;2;10;2;2;9;3;1;2;3;6;1; 
360;5;2;10;2;3;0;7;2;2;3;5;2; 
360;5;3;7;4;3;4;6;2;2;3;5;2; 
390;2;1;10;3;2;5;5;2;1;2;4;1;1
390;2;2;6;2;3;8;4;2;2;1;2;2; 
390;4;3;7;3;1;0;7; ;2;2;3;1; 
390;5;1;3;4;4;3;6;2;2;3;6;1; 
390;5;2;6;3;2;5;5; ; ;1;1; ; 
390;5;2;10; ;1;4;5; ;1;2;3;2;1
400;2;3;5;2;3;8;3;2;2;1;1;3;2
420;5;2;8;2;2;7;3;2;2;2;4;2; 
480;3;3;8;4;4;0;7;1;2;1;2;2; 
480;5;1;10;1;3; ;6;1;1;2;4;2;1
480;5;2;7;2;5;9;3;2;2;3;6;1; 
490;5;2;2;3;3;6;3;2;2;1;2;2; 
510;5;2;0;2;3;0;6;1;1;2;4;1;1
530;5;1;0;5;2;5;5;2;2;2;3;1; 
600;1;3;10;1;2;10;1; ; ; ; ;2; 
620;5;2;10;2;2;7;3;1;1;2;4;1;1
680;1;3;4;2;4;2;5;2;2;2;3;3; 
720;1;1;5;2;2;4;7;2;2;1;2;3; 
720;1;2;3;2;3;0;7;2;2;1;2;1; 
720;1;2;10;5;3;5;6;2;2;1;1;3;2
720;5;2;5;3;3;4;5;1;2;2;4;1; 
750;2;1;10;2;3;8;3;1;2;2;4;2; 
750;5;2;5;2;1;3;5;1;1;2;3;2;1
770;2;4;10;1;2;10;3;2;2;1;1;1; 
840;5;3;0;2;3;7;5;2;2;2;4;2; 
1200;5;3;10;2;2;10;6; ;2;1;2;3; 
1230;1;3;10;2;3;10;3;2;2;1;1;3; 
1380;2;1;10;1;4;10;3;2;2;3;6;1; 
1440;5;1;9;1;1;10;5;2;2; ; ;3; 
